order_id,date,customer_id,product_id,qty,price,region,channel,revenue
ORD006124,2024-05-13,CUST0560,PROD107,4,120.65,West,Mobile,482.6
ORD006125,2024-01-25,CUST1814,PROD427,5,356.87,Central,Partner,1784.35
ORD006126,2024-07-03,CUST0379,PROD395,4,339.07,South,Online,1356.28
ORD006127,2024-03-25,CUST1784,PROD289,3,70.11,South,Mobile,210.32999999999998
ORD006128,2024-02-24,CUST1919,PROD186,7,126.93,South,Online,888.51
ORD006129,2024-09-07,CUST1201,PROD046,6,473.82,North,Mobile,2842.92
ORD006130,2024-05-23,CUST1076,PROD445,4,159.05,Central,Store,636.2
ORD006131,2024-12-16,CUST0079,PROD446,9,22.66,East,Mobile,203.94
ORD006132,2024-06-15,CUST1409,PROD129,1,41.25,North,Store,41.25
ORD006133,2024-08-11,CUST0834,PROD405,1,389.99,East,Online,389.99
ORD006134,2024-08-07,CUST1600,PROD318,9,381.01,South,Partner,3429.09
ORD006135,2024-06-27,CUST1032,PROD448,7,197.1,East,Online,1379.7
ORD006136,2024-04-28,CUST1238,PROD087,2,85.07,East,Online,170.14
ORD006137,2024-09-21,CUST0025,PROD249,10,254.07,North,Online,2540.7
ORD006138,2024-05-29,CUST0450,PROD329,5,172.63,North,Store,863.15
ORD006139,2024-08-02,CUST0768,PROD440,4,193.24,Central,Mobile,772.96
ORD006140,2024-07-15,CUST0755,PROD257,1,137.88,East,Partner,137.88
ORD006141,2024-02-11,CUST1993,PROD277,9,40.8,North,Online,367.2
ORD006142,2024-02-22,CUST1481,PROD278,6,397.67,Central,Online,2386.02
ORD006143,2024-11-25,CUST1485,PROD438,6,312.93,East,Online,1877.58
ORD006144,2024-09-07,CUST0198,PROD004,4,418.97,East,Store,1675.88
ORD006145,2024-10-21,CUST1118,PROD065,2,256.57,South,Store,513.14
ORD006146,2024-09-27,CUST1743,PROD435,8,492.64,North,Store,3941.12
ORD006147,2024-05-02,CUST1971,PROD202,8,481.64,West,Mobile,3853.12
ORD006148,2024-12-04,CUST0437,PROD063,3,143.17,North,Mobile,429.51
ORD006149,2024-09-22,CUST1551,PROD143,7,199.62,South,Online,1397.3400000000001
ORD006150,2024-12-13,CUST0690,PROD244,7,378.83,Central,Partner,2651.81
ORD006151,2024-01-29,CUST1991,PROD292,5,390.54,North,Store,1952.7
ORD006152,2024-02-04,CUST1402,PROD285,5,456.24,East,Mobile,2281.2
ORD006153,2024-01-06,CUST0587,PROD180,8,329.79,West,Mobile,2638.32
ORD006154,2024-04-20,CUST0104,PROD174,4,242.81,Central,Partner,971.24
ORD006155,2024-10-20,CUST1830,PROD325,1,195.05,North,Store,195.05
ORD006156,2024-03-17,CUST1704,PROD413,1,215.4,Central,Mobile,215.4
ORD006157,2024-12-14,CUST1986,PROD111,9,426.7,East,Partner,3840.2999999999997
ORD006158,2024-05-26,CUST0627,PROD175,4,490.2,West,Partner,1960.8
ORD006159,2024-03-07,CUST1063,PROD475,1,35.44,East,Store,35.44
ORD006160,2024-01-08,CUST0458,PROD153,2,294.32,West,Store,588.64
ORD006161,2024-05-01,CUST0364,PROD464,10,264.83,Central,Store,2648.2999999999997
ORD006162,2024-12-05,CUST1809,PROD400,7,194.31,North,Online,1360.17
ORD006163,2024-06-23,CUST0135,PROD356,2,427.27,West,Mobile,854.54
ORD006164,2024-06-27,CUST0374,PROD217,1,292.11,East,Partner,292.11
ORD006165,2024-03-25,CUST1256,PROD297,10,163.43,West,Online,1634.3000000000002
ORD006166,2024-02-14,CUST0039,PROD449,9,227.61,Central,Store,2048.4900000000002
ORD006167,2024-05-15,CUST1988,PROD453,5,184.83,Central,Mobile,924.1500000000001
ORD006168,2024-12-08,CUST1827,PROD489,4,220.74,Central,Mobile,882.96
ORD006169,2024-01-16,CUST0819,PROD404,4,44.92,North,Online,179.68
ORD006170,2024-11-28,CUST0047,PROD453,1,64.84,Central,Partner,64.84
ORD006171,2024-07-13,CUST0036,PROD420,3,315.61,North,Online,946.83
ORD006172,2024-01-09,CUST1856,PROD477,1,345.19,South,Mobile,345.19
ORD006173,2024-11-11,CUST0095,PROD240,5,321.94,West,Partner,1609.7
ORD006174,2024-11-29,CUST0985,PROD226,5,383.91,East,Online,1919.5500000000002
ORD006175,2024-11-28,CUST1385,PROD186,9,472.33,North,Online,4250.97
ORD006176,2024-11-22,CUST1549,PROD048,8,431.7,North,Store,3453.6
ORD006177,2024-01-15,CUST1170,PROD466,5,215.07,East,Mobile,1075.35
ORD006178,2024-11-22,CUST1941,PROD386,5,116.6,West,Store,583.0
ORD006179,2024-04-11,CUST0368,PROD208,7,162.81,Central,Store,1139.67
ORD006180,2024-08-13,CUST0065,PROD157,2,297.99,West,Partner,595.98
ORD006181,2024-10-04,CUST1252,PROD225,7,429.54,North,Partner,3006.78
ORD006182,2024-04-22,CUST0754,PROD144,1,353.84,Central,Mobile,353.84
ORD006183,2024-01-01,CUST1544,PROD419,5,276.08,South,Partner,1380.3999999999999
ORD006184,2024-09-22,CUST0816,PROD111,6,304.92,East,Mobile,1829.52
ORD006185,2024-07-26,CUST1877,PROD318,10,268.85,West,Partner,2688.5
ORD006186,2024-04-19,CUST1579,PROD363,1,486.1,Central,Store,486.1
ORD006187,2024-07-18,CUST0756,PROD362,9,409.88,East,Mobile,3688.92
ORD006188,2024-11-01,CUST0181,PROD465,9,392.83,West,Store,3535.47
ORD006189,2024-01-12,CUST1525,PROD132,1,263.49,North,Partner,263.49
ORD006190,2024-12-10,CUST0597,PROD113,4,172.59,North,Store,690.36
ORD006191,2024-07-06,CUST1179,PROD324,8,19.56,North,Partner,156.48
ORD006192,2024-06-02,CUST0787,PROD435,2,31.28,South,Online,62.56
ORD006193,2024-11-29,CUST1559,PROD089,8,24.82,North,Store,198.56
ORD006194,2024-10-05,CUST0627,PROD161,10,490.43,North,Mobile,4904.3
ORD006195,2024-06-19,CUST1842,PROD334,9,66.1,North,Store,594.9
ORD006196,2024-05-13,CUST1459,PROD408,9,79.64,Central,Store,716.76
ORD006197,2024-01-25,CUST1835,PROD075,1,247.23,East,Mobile,247.23
ORD006198,2024-01-18,CUST1123,PROD281,9,245.89,South,Mobile,2213.0099999999998
ORD006199,2024-07-08,CUST0616,PROD412,4,460.79,West,Online,1843.16
ORD006200,2024-05-20,CUST1396,PROD007,8,46.03,South,Partner,368.24
ORD006201,2024-02-12,CUST1587,PROD113,9,479.05,East,Partner,4311.45
ORD006202,2024-11-29,CUST1386,PROD036,3,116.03,North,Mobile,348.09000000000003
ORD006203,2024-10-10,CUST0112,PROD266,6,485.38,North,Store,2912.2799999999997
ORD006204,2024-05-25,CUST0453,PROD113,3,275.25,West,Partner,825.75
ORD006205,2024-11-10,CUST0756,PROD292,1,329.49,South,Mobile,329.49
ORD006206,2024-11-14,CUST1193,PROD223,10,164.71,South,Mobile,1647.1000000000001
ORD006207,2024-04-01,CUST0584,PROD211,6,309.79,West,Online,1858.7400000000002
ORD006208,2024-06-27,CUST0139,PROD018,5,358.31,South,Store,1791.55
ORD006209,2024-02-25,CUST1872,PROD241,3,15.08,South,Online,45.24
ORD006210,2024-06-03,CUST0231,PROD134,4,26.77,South,Online,107.08
ORD006211,2024-06-08,CUST1263,PROD220,2,493.37,West,Store,986.74
ORD006212,2024-04-20,CUST0984,PROD391,10,234.2,West,Mobile,2342.0
ORD006213,2024-05-16,CUST0253,PROD102,10,468.55,East,Store,4685.5
ORD006214,2024-08-19,CUST1460,PROD140,4,367.65,South,Online,1470.6
ORD006215,2024-08-07,CUST1943,PROD169,4,192.75,East,Online,771.0
ORD006216,2024-03-08,CUST0561,PROD498,3,83.91,Central,Store,251.73
ORD006217,2024-10-28,CUST1446,PROD191,6,489.29,Central,Online,2935.7400000000002
ORD006218,2024-09-05,CUST1327,PROD482,1,296.4,South,Mobile,296.4
ORD006219,2024-11-18,CUST0072,PROD025,9,104.25,North,Mobile,938.25
ORD006220,2024-01-06,CUST1287,PROD465,10,344.01,Central,Store,3440.1
ORD006221,2024-10-06,CUST1858,PROD437,3,55.1,North,Store,165.3
ORD006222,2024-04-03,CUST0222,PROD033,3,435.34,East,Mobile,1306.02
ORD006223,2024-09-25,CUST1101,PROD343,3,54.17,South,Partner,162.51
ORD006224,2024-07-15,CUST0062,PROD329,7,125.74,East,Partner,880.18
ORD006225,2024-01-25,CUST1495,PROD006,8,54.8,East,Partner,438.4
ORD006226,2024-05-27,CUST1181,PROD446,2,60.86,West,Store,121.72
ORD006227,2024-04-27,CUST0806,PROD194,1,266.68,South,Mobile,266.68
ORD006228,2024-12-03,CUST0125,PROD230,5,346.63,West,Mobile,1733.15
ORD006229,2024-12-03,CUST0741,PROD137,8,396.36,East,Mobile,3170.88
ORD006230,2024-03-06,CUST1876,PROD323,3,350.58,North,Mobile,1051.74
ORD006231,2024-10-27,CUST0161,PROD400,6,188.11,South,Store,1128.66
ORD006232,2024-06-23,CUST0541,PROD473,3,283.07,South,Mobile,849.21
ORD006233,2024-11-14,CUST0626,PROD216,6,464.56,Central,Mobile,2787.36
ORD006234,2024-03-16,CUST1615,PROD495,4,199.91,North,Online,799.64
ORD006235,2024-04-23,CUST1559,PROD349,7,133.68,North,Online,935.76
ORD006236,2024-04-20,CUST0106,PROD364,10,264.47,East,Online,2644.7000000000003
ORD006237,2024-09-05,CUST1155,PROD183,1,155.69,East,Online,155.69
ORD006238,2024-07-21,CUST1381,PROD168,1,138.29,East,Store,138.29
ORD006239,2024-05-26,CUST1709,PROD282,5,391.61,Central,Partner,1958.0500000000002
ORD006240,2024-02-04,CUST0776,PROD038,9,446.51,North,Online,4018.59
ORD006241,2024-11-04,CUST1878,PROD163,5,256.14,West,Online,1280.6999999999998
ORD006242,2024-01-26,CUST1909,PROD471,4,392.09,North,Online,1568.36
ORD006243,2024-08-25,CUST1821,PROD452,8,101.67,West,Store,813.36
ORD006244,2024-01-14,CUST0002,PROD443,5,278.35,South,Partner,1391.75
ORD006245,2024-02-14,CUST0233,PROD490,1,321.74,West,Mobile,321.74
ORD006246,2024-08-03,CUST0369,PROD142,7,250.43,South,Online,1753.01
ORD006247,2024-08-20,CUST1275,PROD248,4,67.27,East,Partner,269.08
ORD006248,2024-07-11,CUST0946,PROD431,10,369.71,North,Mobile,3697.1
ORD006249,2024-02-20,CUST1857,PROD103,5,421.15,East,Online,2105.75
ORD006250,2024-08-01,CUST1132,PROD199,6,321.26,North,Store,1927.56
ORD006251,2024-05-30,CUST1300,PROD200,7,92.89,West,Store,650.23
ORD006252,2024-10-01,CUST0180,PROD042,2,46.53,North,Store,93.06
ORD006253,2024-12-03,CUST1749,PROD435,1,157.79,West,Mobile,157.79
ORD006254,2024-03-16,CUST0293,PROD147,3,28.13,North,Store,84.39
ORD006255,2024-08-07,CUST0584,PROD066,10,421.22,South,Partner,4212.200000000001
ORD006256,2024-12-13,CUST0795,PROD431,1,354.5,West,Mobile,354.5
ORD006257,2024-07-05,CUST0175,PROD193,4,286.21,East,Store,1144.84
ORD006258,2024-10-15,CUST0123,PROD298,6,445.92,East,Partner,2675.52
ORD006259,2024-01-28,CUST0227,PROD038,5,63.95,East,Partner,319.75
ORD006260,2024-06-28,CUST1926,PROD141,4,360.09,East,Online,1440.36
ORD006261,2024-09-09,CUST0444,PROD106,7,81.85,South,Online,572.9499999999999
ORD006262,2024-05-05,CUST1837,PROD428,6,39.85,South,Partner,239.10000000000002
ORD006263,2024-06-25,CUST0428,PROD152,3,75.12,Central,Online,225.36
ORD006264,2024-02-06,CUST1107,PROD352,9,475.96,Central,Online,4283.639999999999
ORD006265,2024-04-08,CUST0765,PROD414,5,225.81,Central,Mobile,1129.05
ORD006266,2024-04-07,CUST1682,PROD326,10,34.01,Central,Store,340.09999999999997
ORD006267,2024-05-06,CUST0632,PROD038,1,295.98,North,Mobile,295.98
ORD006268,2024-06-16,CUST0065,PROD097,6,107.86,West,Mobile,647.16
ORD006269,2024-03-20,CUST1305,PROD108,5,13.35,East,Online,66.75
ORD006270,2024-10-20,CUST1819,PROD119,10,381.61,North,Store,3816.1000000000004
ORD006271,2024-11-28,CUST1415,PROD151,8,85.88,South,Mobile,687.04
ORD006272,2024-05-05,CUST0428,PROD074,4,471.82,East,Mobile,1887.28
ORD006273,2024-12-08,CUST0618,PROD057,1,300.47,West,Mobile,300.47
ORD006274,2024-11-05,CUST0925,PROD366,2,52.63,West,Mobile,105.26
ORD006275,2024-05-29,CUST0812,PROD335,8,116.73,South,Store,933.84
ORD006276,2024-01-16,CUST0107,PROD252,10,309.31,East,Online,3093.1
ORD006277,2024-01-28,CUST1572,PROD407,8,175.68,Central,Partner,1405.44
ORD006278,2024-06-21,CUST0659,PROD292,5,270.75,East,Online,1353.75
ORD006279,2024-02-15,CUST1286,PROD313,6,401.76,East,Partner,2410.56
ORD006280,2024-11-23,CUST1945,PROD255,2,398.37,West,Mobile,796.74
ORD006281,2024-08-23,CUST1183,PROD254,9,352.01,South,Partner,3168.09
ORD006282,2024-08-01,CUST0265,PROD385,6,444.17,East,Store,2665.02
ORD006283,2024-03-25,CUST1492,PROD456,9,107.69,North,Store,969.21
ORD006284,2024-10-08,CUST1226,PROD259,10,96.85,North,Mobile,968.5
ORD006285,2024-08-19,CUST1957,PROD270,3,401.68,South,Store,1205.04
ORD006286,2024-03-25,CUST0155,PROD465,6,167.24,Central,Mobile,1003.44
ORD006287,2024-03-05,CUST1037,PROD034,10,260.97,East,Partner,2609.7000000000003
ORD006288,2024-05-13,CUST1321,PROD495,5,374.54,East,Online,1872.7
ORD006289,2024-05-30,CUST0896,PROD326,9,204.01,West,Online,1836.09
ORD006290,2024-04-24,CUST1858,PROD325,10,73.78,East,Partner,737.8
ORD006291,2024-03-04,CUST1522,PROD238,1,342.93,Central,Online,342.93
ORD006292,2024-12-08,CUST1621,PROD179,9,410.41,East,Mobile,3693.69
ORD006293,2024-12-28,CUST0993,PROD489,5,16.27,East,Partner,81.35
ORD006294,2024-12-17,CUST1816,PROD104,1,285.65,West,Mobile,285.65
ORD006295,2024-06-06,CUST0245,PROD029,10,240.01,North,Online,2400.1
ORD006296,2024-03-17,CUST1324,PROD227,8,137.2,North,Mobile,1097.6
ORD006297,2024-05-25,CUST1386,PROD466,7,88.9,Central,Store,622.3000000000001
ORD006298,2024-12-08,CUST1378,PROD232,6,102.14,South,Online,612.84
ORD006299,2024-08-12,CUST1852,PROD304,2,365.24,South,Store,730.48
ORD006300,2024-11-08,CUST1545,PROD350,5,272.74,West,Store,1363.7
ORD006301,2024-04-12,CUST0386,PROD335,3,490.77,East,Partner,1472.31
ORD006302,2024-12-12,CUST0759,PROD117,2,129.18,West,Partner,258.36
ORD006303,2024-10-27,CUST1336,PROD207,10,478.88,North,Mobile,4788.8
ORD006304,2024-03-28,CUST0414,PROD400,1,262.4,Central,Mobile,262.4
ORD006305,2024-10-29,CUST1302,PROD185,9,81.55,South,Online,733.9499999999999
ORD006306,2024-06-16,CUST1774,PROD481,2,82.61,East,Mobile,165.22
ORD006307,2024-06-18,CUST0715,PROD138,1,308.2,South,Mobile,308.2
ORD006308,2024-05-14,CUST0759,PROD403,7,417.4,North,Partner,2921.7999999999997
ORD006309,2024-02-19,CUST0747,PROD485,9,376.38,East,Partner,3387.42
ORD006310,2024-12-05,CUST0593,PROD498,6,331.26,North,Store,1987.56
ORD006311,2024-12-12,CUST1380,PROD323,8,94.33,South,Mobile,754.64
ORD006312,2024-05-13,CUST1549,PROD164,7,63.09,South,Partner,441.63
ORD006313,2024-12-12,CUST0839,PROD388,9,10.12,North,Online,91.08
ORD006314,2024-05-16,CUST0016,PROD075,7,59.88,East,Mobile,419.16
ORD006315,2024-09-01,CUST0993,PROD233,6,385.52,North,Online,2313.12
ORD006316,2024-04-18,CUST1069,PROD417,1,448.67,East,Store,448.67
ORD006317,2024-11-08,CUST1345,PROD284,9,127.77,West,Store,1149.93
ORD006318,2024-10-13,CUST0651,PROD480,10,399.5,West,Partner,3995.0
ORD006319,2024-01-21,CUST1350,PROD377,5,107.44,East,Partner,537.2
ORD006320,2024-03-30,CUST0148,PROD255,2,132.14,North,Store,264.28
ORD006321,2024-10-22,CUST0355,PROD464,8,119.84,East,Online,958.72
ORD006322,2024-04-21,CUST1260,PROD009,4,35.35,South,Store,141.4
ORD006323,2024-10-27,CUST0703,PROD203,3,105.09,North,Store,315.27
ORD006324,2024-03-17,CUST0613,PROD390,1,193.04,East,Partner,193.04
ORD006325,2024-06-25,CUST0105,PROD379,5,208.68,South,Mobile,1043.4
ORD006326,2024-12-08,CUST1498,PROD305,3,161.64,Central,Partner,484.91999999999996
ORD006327,2024-05-27,CUST1786,PROD091,4,262.22,South,Partner,1048.88
ORD006328,2024-04-10,CUST0396,PROD381,9,195.22,East,Online,1756.98
ORD006329,2024-09-02,CUST1470,PROD332,7,485.48,North,Store,3398.36
ORD006330,2024-04-26,CUST0606,PROD150,5,405.6,North,Mobile,2028.0
ORD006331,2024-04-01,CUST1244,PROD360,8,466.18,West,Mobile,3729.44
ORD006332,2024-01-28,CUST1834,PROD176,6,283.14,East,Partner,1698.84
ORD006333,2024-01-25,CUST0851,PROD485,10,342.39,South,Partner,3423.8999999999996
ORD006334,2024-02-27,CUST1989,PROD405,2,91.67,South,Store,183.34
ORD006335,2024-10-23,CUST0442,PROD033,7,378.87,East,Online,2652.09
ORD006336,2024-05-13,CUST1669,PROD465,1,125.63,South,Store,125.63
ORD006337,2024-11-26,CUST0873,PROD184,3,81.46,Central,Mobile,244.38
ORD006338,2024-09-05,CUST0667,PROD157,1,30.51,West,Online,30.51
ORD006339,2024-02-07,CUST1052,PROD053,1,241.39,North,Partner,241.39
ORD006340,2024-03-15,CUST0794,PROD296,5,150.53,South,Partner,752.65
ORD006341,2024-05-21,CUST0475,PROD202,6,493.5,Central,Mobile,2961.0
ORD006342,2024-11-17,CUST0628,PROD274,3,132.42,East,Store,397.26
ORD006343,2024-06-16,CUST1329,PROD175,3,434.61,South,Online,1303.83
ORD006344,2024-09-15,CUST1770,PROD244,3,165.05,East,Store,495.15000000000003
ORD006345,2024-12-20,CUST1429,PROD269,1,377.07,Central,Store,377.07
ORD006346,2024-08-12,CUST1537,PROD411,5,333.32,Central,Store,1666.6
ORD006347,2024-05-31,CUST0502,PROD446,1,285.27,North,Partner,285.27
ORD006348,2024-01-19,CUST0348,PROD074,10,214.24,East,Mobile,2142.4
ORD006349,2024-05-25,CUST1264,PROD096,10,338.84,West,Online,3388.3999999999996
ORD006350,2024-08-28,CUST1018,PROD361,3,209.57,North,Online,628.71
ORD006351,2024-12-09,CUST0570,PROD173,6,278.57,East,Mobile,1671.42
ORD006352,2024-08-24,CUST1871,PROD387,6,299.0,East,Online,1794.0
ORD006353,2024-02-04,CUST0695,PROD406,3,141.0,Central,Online,423.0
ORD006354,2024-07-08,CUST1361,PROD155,9,176.47,Central,Store,1588.23
ORD006355,2024-01-01,CUST0026,PROD183,8,18.84,East,Store,150.72
ORD006356,2024-06-01,CUST1433,PROD323,3,427.56,Central,Mobile,1282.68
ORD006357,2024-05-05,CUST1101,PROD289,5,380.43,East,Online,1902.15
ORD006358,2024-12-10,CUST1953,PROD258,5,99.93,East,Mobile,499.65000000000003
ORD006359,2024-08-13,CUST0217,PROD075,5,187.4,North,Mobile,937.0
ORD006360,2024-08-08,CUST1352,PROD174,3,216.32,North,Mobile,648.96
ORD006361,2024-07-29,CUST0837,PROD330,5,173.85,West,Mobile,869.25
ORD006362,2024-01-25,CUST0774,PROD231,5,401.14,North,Store,2005.6999999999998
ORD006363,2024-01-16,CUST1047,PROD247,4,365.46,South,Partner,1461.84
ORD006364,2024-06-30,CUST1780,PROD161,4,385.91,South,Mobile,1543.64
ORD006365,2024-11-24,CUST0670,PROD186,2,453.02,Central,Online,906.04
ORD006366,2024-05-08,CUST0718,PROD391,9,301.62,South,Partner,2714.58
ORD006367,2024-02-11,CUST0310,PROD143,7,311.12,North,Store,2177.84
ORD006368,2024-12-01,CUST0599,PROD282,1,363.75,West,Partner,363.75
ORD006369,2024-08-23,CUST0267,PROD395,5,343.8,East,Partner,1719.0
ORD006370,2024-12-25,CUST1439,PROD128,2,436.21,West,Store,872.42
ORD006371,2024-02-03,CUST0646,PROD166,10,387.4,North,Mobile,3874.0
ORD006372,2024-12-10,CUST1291,PROD027,6,69.02,North,Partner,414.12
ORD006373,2024-02-14,CUST1357,PROD246,7,464.9,North,Store,3254.2999999999997
ORD006374,2024-05-13,CUST1023,PROD487,2,344.72,Central,Store,689.44
ORD006375,2024-01-21,CUST1804,PROD135,6,72.3,South,Partner,433.79999999999995
ORD006376,2024-05-01,CUST0450,PROD385,3,388.27,North,Store,1164.81
ORD006377,2024-03-10,CUST0565,PROD202,9,185.62,East,Partner,1670.58
ORD006378,2024-12-17,CUST1635,PROD021,4,404.93,South,Partner,1619.72
ORD006379,2024-12-26,CUST1271,PROD079,3,478.15,South,Store,1434.4499999999998
ORD006380,2024-02-17,CUST1060,PROD158,3,135.07,Central,Store,405.21
ORD006381,2024-02-08,CUST1425,PROD094,2,430.13,West,Store,860.26
ORD006382,2024-10-13,CUST0028,PROD008,9,389.05,South,Partner,3501.4500000000003
ORD006383,2024-01-10,CUST0220,PROD472,8,338.88,South,Online,2711.04
ORD006384,2024-01-30,CUST0406,PROD339,5,198.61,North,Store,993.0500000000001
ORD006385,2024-08-31,CUST1638,PROD259,9,63.83,East,Store,574.47
ORD006386,2024-09-30,CUST1799,PROD055,2,247.11,North,Mobile,494.22
ORD006387,2024-03-28,CUST0271,PROD399,6,61.78,East,Store,370.68
ORD006388,2024-08-31,CUST1760,PROD036,7,255.07,South,Partner,1785.49
ORD006389,2024-11-24,CUST1675,PROD006,6,411.94,East,Store,2471.64
ORD006390,2024-01-15,CUST0792,PROD377,3,498.84,North,Mobile,1496.52
ORD006391,2024-01-04,CUST1535,PROD042,10,107.02,North,Online,1070.2
ORD006392,2024-07-09,CUST0963,PROD050,10,111.85,West,Online,1118.5
ORD006393,2024-06-16,CUST1310,PROD112,10,407.33,Central,Store,4073.2999999999997
ORD006394,2024-01-09,CUST1478,PROD146,9,239.84,West,Online,2158.56
ORD006395,2024-04-18,CUST1786,PROD230,8,458.74,South,Partner,3669.92
ORD006396,2024-05-16,CUST0834,PROD211,8,386.81,East,Online,3094.48
ORD006397,2024-06-02,CUST0317,PROD497,8,370.85,North,Partner,2966.8
ORD006398,2024-07-27,CUST1614,PROD306,9,59.96,North,Online,539.64
ORD006399,2024-09-28,CUST1321,PROD030,1,27.58,North,Online,27.58
ORD006400,2024-05-22,CUST0338,PROD461,8,165.21,North,Partner,1321.68
ORD006401,2024-04-08,CUST1331,PROD295,2,116.48,South,Partner,232.96
ORD006402,2024-11-03,CUST1452,PROD116,4,359.03,Central,Store,1436.12
ORD006403,2024-03-09,CUST0351,PROD396,1,230.86,West,Partner,230.86
ORD006404,2024-09-03,CUST0511,PROD226,6,266.34,West,Store,1598.04
ORD006405,2024-09-17,CUST0525,PROD059,10,408.73,North,Mobile,4087.3
ORD006406,2024-10-02,CUST1882,PROD076,1,244.47,North,Partner,244.47
ORD006407,2024-03-19,CUST0492,PROD428,5,277.01,East,Store,1385.05
ORD006408,2024-05-25,CUST1932,PROD216,9,422.74,North,Store,3804.66
ORD006409,2024-04-20,CUST1618,PROD132,1,221.35,West,Online,221.35
ORD006410,2024-09-14,CUST0009,PROD420,9,50.73,East,Partner,456.57
ORD006411,2024-04-02,CUST1521,PROD498,4,265.64,East,Online,1062.56
ORD006412,2024-01-13,CUST1749,PROD304,3,293.89,North,Store,881.67
ORD006413,2024-09-16,CUST1584,PROD398,8,260.78,East,Partner,2086.24
ORD006414,2024-04-18,CUST0561,PROD081,6,136.44,Central,Store,818.64
ORD006415,2024-11-25,CUST1845,PROD305,7,119.61,North,Online,837.27
ORD006416,2024-07-07,CUST0440,PROD067,9,191.18,Central,Store,1720.6200000000001
ORD006417,2024-04-04,CUST1576,PROD230,5,91.45,North,Store,457.25
ORD006418,2024-04-14,CUST1899,PROD471,2,336.35,Central,Online,672.7
ORD006419,2024-01-08,CUST0792,PROD333,3,311.19,North,Partner,933.5699999999999
ORD006420,2024-03-07,CUST1762,PROD393,3,319.87,West,Online,959.61
ORD006421,2024-07-09,CUST1992,PROD277,4,120.15,North,Partner,480.6
ORD006422,2024-09-12,CUST1132,PROD361,10,130.8,West,Partner,1308.0
ORD006423,2024-01-09,CUST1269,PROD072,7,395.82,South,Mobile,2770.74
ORD006424,2024-04-26,CUST1279,PROD209,10,348.15,South,Store,3481.5
ORD006425,2024-09-23,CUST0033,PROD272,6,438.84,North,Partner,2633.04
ORD006426,2024-04-08,CUST1047,PROD144,3,207.72,West,Partner,623.16
ORD006427,2024-10-24,CUST0845,PROD251,7,278.19,West,Online,1947.33
ORD006428,2024-06-12,CUST0566,PROD284,4,372.0,East,Partner,1488.0
ORD006429,2024-05-20,CUST1845,PROD179,10,487.34,East,Partner,4873.4
ORD006430,2024-09-24,CUST0049,PROD440,8,494.92,Central,Online,3959.36
ORD006431,2024-02-06,CUST0462,PROD080,7,499.6,East,Partner,3497.2000000000003
ORD006432,2024-03-14,CUST0590,PROD057,7,446.36,North,Store,3124.52
ORD006433,2024-03-13,CUST0336,PROD366,9,323.43,East,Store,2910.87
ORD006434,2024-11-03,CUST1969,PROD308,8,13.42,East,Online,107.36
ORD006435,2024-07-17,CUST1382,PROD174,1,352.78,North,Partner,352.78
ORD006436,2024-05-09,CUST1146,PROD462,7,126.91,North,Store,888.37
ORD006437,2024-09-02,CUST1468,PROD238,3,38.01,Central,Mobile,114.03
ORD006438,2024-11-07,CUST0359,PROD492,4,351.62,West,Online,1406.48
ORD006439,2024-02-29,CUST1626,PROD166,6,380.45,East,Online,2282.7
ORD006440,2024-10-05,CUST0346,PROD084,5,333.12,South,Store,1665.6
ORD006441,2024-04-12,CUST0193,PROD493,8,188.93,West,Online,1511.44
ORD006442,2024-10-22,CUST1440,PROD048,2,260.39,North,Partner,520.78
ORD006443,2024-11-15,CUST1401,PROD127,5,468.12,East,Store,2340.6
ORD006444,2024-12-06,CUST1487,PROD169,5,367.51,Central,Mobile,1837.55
ORD006445,2024-05-30,CUST0756,PROD354,3,257.3,South,Partner,771.9000000000001
ORD006446,2024-06-05,CUST1685,PROD374,10,300.79,West,Mobile,3007.9
ORD006447,2024-07-24,CUST1170,PROD443,5,464.56,East,Mobile,2322.8
ORD006448,2024-06-27,CUST0478,PROD349,4,202.95,North,Online,811.8
ORD006449,2024-07-15,CUST0828,PROD067,5,59.9,West,Mobile,299.5
ORD006450,2024-08-10,CUST0890,PROD330,10,169.65,South,Partner,1696.5
ORD006451,2024-03-29,CUST0653,PROD340,9,213.45,North,Store,1921.05
ORD006452,2024-10-13,CUST0408,PROD194,7,143.75,South,Store,1006.25
ORD006453,2024-10-02,CUST0286,PROD155,1,269.2,East,Mobile,269.2
ORD006454,2024-08-23,CUST1922,PROD160,3,159.38,West,Mobile,478.14
ORD006455,2024-07-01,CUST0851,PROD184,9,60.56,Central,Store,545.04
ORD006456,2024-07-27,CUST0111,PROD266,4,102.15,East,Mobile,408.6
ORD006457,2024-05-09,CUST0620,PROD168,4,459.9,East,Partner,1839.6
ORD006458,2024-06-01,CUST1903,PROD145,10,318.5,Central,Mobile,3185.0
ORD006459,2024-01-13,CUST0793,PROD186,6,164.01,Central,Mobile,984.06
ORD006460,2024-05-01,CUST0050,PROD374,3,189.79,North,Partner,569.37
ORD006461,2024-12-24,CUST1038,PROD353,3,251.76,South,Store,755.28
ORD006462,2024-08-07,CUST1158,PROD262,9,339.83,East,Store,3058.47
ORD006463,2024-04-15,CUST0588,PROD423,5,295.27,North,Mobile,1476.35
ORD006464,2024-03-10,CUST0596,PROD495,7,467.02,North,Store,3269.14
